frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,39,receiver_stage/6,7,17.521463,17.817286,0.295823,7,0.266172,0,0.0
4,42,receiver_stage/6,7,17.817396,18.549177,0.731781,7,0.375731,1,0.302789
4,51,receiver_stage/6,7,18.549267,18.780714,0.231447,7,0.198485,0,0.0
4,54,receiver_stage/6,7,18.780794,19.015741,0.234947,7,0.215346,0,0.0
4,58,receiver_stage/6,7,19.015841,19.142595,0.126754,7,0.107294,0,0.0
4,62,receiver_stage/6,7,19.142755,19.383842,0.241087,7,0.214586,0,0.0
4,66,receiver_stage/6,7,19.383942,19.563967,0.180025,7,0.144393,0,0.0
4,70,receiver_stage/6,7,19.564017,19.793153,0.229136,7,0.200605,0,0.0
4,74,receiver_stage/6,7,19.793243,19.920327,0.127084,7,0.098311,0,0.0
4,78,receiver_stage/6,7,19.920367,20.218406,0.298039,7,0.268458,0,0.0
4,82,receiver_stage/6,7,20.218466,20.34978,0.131314,7,0.093021,0,0.0
4,85,receiver_stage/6,7,20.34986,20.456303,0.106443,7,0.08822,0,0.0
4,90,receiver_stage/6,7,20.456333,20.681929,0.225596,7,0.191325,0,0.0
4,94,receiver_stage/6,7,20.68244,20.789602,0.107162,7,0.076802,0,0.0
4,97,receiver_stage/6,7,20.789672,20.891275,0.101603,7,0.076782,0,0.0
4,103,receiver_stage/6,7,20.891345,21.017509,0.126164,7,0.101103,0,0.0
4,109,receiver_stage/6,7,21.017749,21.131352,0.113603,7,0.092282,0,0.0
4,115,receiver_stage/6,7,21.131452,21.342168,0.210716,7,0.186374,0,0.0
4,118,receiver_stage/6,7,21.342308,21.632907,0.290599,7,0.244747,0,0.0
4,124,receiver_stage/6,7,21.633577,21.849923,0.216346,7,0.191416,0,0.0
4,128,receiver_stage/6,7,21.850033,22.09505,0.245017,7,0.221047,0,0.0
4,136,receiver_stage/6,7,22.09513,22.316957,0.221827,7,0.200225,0,0.0
4,141,receiver_stage/6,7,22.317097,22.539443,0.222346,7,0.197866,0,0.0
4,147,receiver_stage/6,7,22.539533,22.902074,0.362541,1,0.026481,1,0.286099
4,159,receiver_stage/6,7,22.902104,23.032337,0.130233,7,0.110642,0,0.0
4,3,receiver_stage/3,8,11.891715,12.352488,0.460773,7,0.279288,0,0.0
4,8,receiver_stage/3,8,12.352708,14.733892,2.381184,7,0.632878,1,1.633802
4,17,receiver_stage/3,8,14.733982,14.989509,0.255527,7,0.163396,0,0.0
4,19,receiver_stage/3,8,14.98983,15.229216,0.239386,7,0.182686,0,0.0
4,21,receiver_stage/3,8,15.234536,15.668909,0.434373,7,0.343917,0,0.0
4,27,receiver_stage/3,8,15.668979,15.946307,0.277328,7,0.208436,0,0.0
4,28,receiver_stage/3,8,15.946627,16.171134,0.224507,7,0.176065,0,0.0
4,30,receiver_stage/3,8,16.171414,17.124191,0.952777,7,0.385421,1,0.489094
4,33,receiver_stage/3,8,17.124321,17.270885,0.146564,7,0.106561,0,0.0
4,34,receiver_stage/3,8,17.271065,17.41969,0.148625,7,0.09499,0,0.0
4,37,receiver_stage/3,8,17.42016,17.668297,0.248137,7,0.213467,0,0.0
4,40,receiver_stage/3,8,17.668397,17.904194,0.235797,7,0.213206,0,0.0
4,44,receiver_stage/3,8,17.904244,18.028337,0.124093,7,0.099853,0,0.0
4,46,receiver_stage/3,8,18.028467,18.141021,0.112554,7,0.094793,0,0.0
4,48,receiver_stage/3,8,18.141121,18.357197,0.216076,7,0.192745,0,0.0
4,49,receiver_stage/3,8,18.357297,18.573233,0.215936,7,0.198456,0,0.0
4,52,receiver_stage/3,8,18.573313,18.7934,0.220087,7,0.198005,0,0.0
4,55,receiver_stage/3,8,18.79351,18.918493,0.124983,7,0.099071,0,0.0
4,56,receiver_stage/3,8,18.918643,19.036207,0.117564,7,0.095873,0,0.0
4,59,receiver_stage/3,8,19.036327,19.228392,0.192065,7,0.080512,0,0.0
