frame,phase,task,thread,startMs,endMs,durationMs
12,receiver_stage,receiver_stage/7,4,6.651597,26.641137,19.98954
12,receiver_stage,receiver_stage/2,5,6.576455,23.358354,16.781899
12,receiver_stage,receiver_stage/0,6,6.54164,25.142412,18.600772
12,receiver_stage,receiver_stage/3,7,6.602892,23.462733,16.859841
12,receiver_stage,receiver_stage/1,8,6.566406,25.463212,18.896806
12,receiver_stage,receiver_stage/4,9,6.604921,25.05789,18.452969
12,face_fill,face_fill/0,5,28.642916,28.644526,0.00161
12,face_fill,face_fill/1,5,28.645226,28.645326,0.0001
12,face_fill,face_fill/2,5,28.645397,28.645826,0.000429
12,face_fill,face_fill/3,5,28.646376,28.646456,8e-05
12,face_fill,face_fill/4,5,28.646506,28.646776,0.00027
12,face_fill,face_fill/5,5,28.647116,28.647186,7e-05
12,face_fill,face_fill/6,5,28.647246,28.647306,6e-05
12,face_fill,face_fill/7,5,28.647407,28.647536,0.000129
12,mesh_fill,mesh_fill/0,5,34.868051,34.872392,0.004341
12,mesh_fill,mesh_fill/5,5,34.873622,34.875312,0.00169
12,mesh_fill,mesh_fill/1,7,34.867942,34.870572,0.00263
12,mesh_fill,mesh_fill/2,7,34.871252,34.872182,0.00093
12,mesh_fill,mesh_fill/3,7,34.872282,34.872942,0.00066
12,mesh_fill,mesh_fill/4,7,34.872992,34.873622,0.00063
12,mesh_fill,mesh_fill/6,7,34.873732,34.874332,0.0006
12,mesh_fill,mesh_fill/7,7,34.874592,34.875162,0.00057
13,view_projection,view_projection/6,2,0.192112,3.008505,2.816393
13,view_projection,view_projection/2,3,0.123158,2.928097,2.804939
13,view_projection,view_projection/7,4,0.224762,3.102392,2.87763
13,view_projection,view_projection/1,5,0.102053,2.909636,2.807583
13,view_projection,view_projection/4,6,0.156615,2.981683,2.825068
13,view_projection,view_projection/0,7,0.093358,2.911132,2.817774
13,view_projection,view_projection/5,8,0.188616,2.965758,2.777142
13,view_projection,view_projection/3,9,0.143604,2.954918,2.811314
13,view_scores,view_scores/6,2,3.273593,4.8412,1.567607
13,view_scores,view_scores/2,3,3.208961,5.567981,2.35902
13,view_scores,view_scores/7,4,3.293113,4.663074,1.369961
13,view_scores,view_scores/1,5,3.19168,5.507313,2.315633
13,view_scores,view_scores/5,6,3.259497,4.930597,1.6711
13,view_scores,view_scores/0,7,3.184895,5.530015,2.34512
13,view_scores,view_scores/4,8,3.239756,5.426361,2.186605
13,view_scores,view_scores/3,9,3.223786,5.461622,2.237836
13,receiver_stage,receiver_stage/1,2,6.042275,20.072502,14.030227
13,receiver_stage,receiver_stage/7,3,6.130798,18.82589,12.695092
13,receiver_stage,receiver_stage/0,4,6.024653,20.02812,14.003467
13,receiver_stage,receiver_stage/5,5,6.097931,21.332559,15.234628
13,receiver_stage,receiver_stage/2,6,6.05724,19.251172,13.193932
13,receiver_stage,receiver_stage/6,7,6.117553,21.420522,15.302969
13,receiver_stage,receiver_stage/3,8,6.067335,22.435187,16.367852
13,receiver_stage,receiver_stage/4,9,6.084081,18.815789,12.731708
13,face_fill,face_fill/0,9,24.449662,24.451562,0.0019
