frame,phase,task,thread,startMs,endMs,durationMs
9,receiver_stage,receiver_stage/4,9,7.474184,16.277733,8.803549
9,face_fill,face_fill/0,6,31.002731,31.004671,0.00194
9,face_fill,face_fill/1,6,31.010551,31.010591,4e-05
9,face_fill,face_fill/2,6,31.010661,31.010801,0.00014
9,face_fill,face_fill/3,6,31.010971,31.011001,3e-05
9,face_fill,face_fill/4,6,31.011071,31.011131,6e-05
9,face_fill,face_fill/5,6,31.011221,31.011311,9e-05
9,face_fill,face_fill/6,6,31.011441,31.011511,7e-05
9,face_fill,face_fill/7,6,31.011731,31.011781,5e-05
9,mesh_fill,mesh_fill/0,6,33.237254,33.239684,0.00243
9,mesh_fill,mesh_fill/1,6,33.240434,33.240814,0.00038
9,mesh_fill,mesh_fill/2,6,33.240874,33.241194,0.00032
9,mesh_fill,mesh_fill/3,6,33.241274,33.241544,0.00027
9,mesh_fill,mesh_fill/4,6,33.242794,33.243044,0.00025
9,mesh_fill,mesh_fill/5,6,33.243124,33.243334,0.00021
9,mesh_fill,mesh_fill/6,6,33.243394,33.243724,0.00033
9,mesh_fill,mesh_fill/7,6,33.248164,33.248454,0.00029
10,view_projection,view_projection/0,2,0.083996,4.005478,3.921482
10,view_projection,view_projection/4,3,0.20817,4.365318,4.157148
10,view_projection,view_projection/6,4,0.257532,3.62985,3.372318
10,view_projection,view_projection/5,5,0.235916,4.203829,3.967913
10,view_projection,view_projection/1,6,0.110938,3.792043,3.681105
10,view_projection,view_projection/2,7,0.153113,4.145007,3.991894
10,view_projection,view_projection/7,8,0.286803,3.876436,3.589633
10,view_projection,view_projection/3,9,0.183179,4.319486,4.136307
10,view_scores,view_scores/3,2,4.565288,6.147269,1.581981
10,view_scores,view_scores/7,3,4.613095,5.721364,1.108269
10,view_scores,view_scores/0,4,4.494506,6.19603,1.701524
10,view_scores,view_scores/6,5,4.60833,6.479373,1.871043
10,view_scores,view_scores/1,6,4.498212,6.248337,1.750125
10,view_scores,view_scores/4,7,4.575258,6.1662,1.590942
10,view_scores,view_scores/2,8,4.555003,6.247677,1.692674
10,view_scores,view_scores/5,9,4.6076,6.561864,1.954264
10,receiver_stage,receiver_stage/1,2,7.064743,11.595751,4.531008
10,receiver_stage,receiver_stage/0,3,7.051478,18.649629,11.598151
10,receiver_stage,receiver_stage/3,4,7.093163,13.803538,6.710375
10,receiver_stage,receiver_stage/6,5,7.143766,23.871765,16.727999
10,receiver_stage,receiver_stage/4,6,7.112989,13.064414,5.951425
10,receiver_stage,receiver_stage/2,7,7.078923,15.215945,8.137022
10,receiver_stage,receiver_stage/5,8,7.13415,14.861751,7.727601
10,receiver_stage,receiver_stage/7,9,7.1595,26.601215,19.441715
10,face_fill,face_fill/0,2,27.772701,27.774271,0.00157
10,face_fill,face_fill/1,2,27.775021,27.775061,4e-05
10,face_fill,face_fill/2,2,27.775111,27.775201,9e-05
10,face_fill,face_fill/3,2,27.775331,27.775461,0.00013
10,face_fill,face_fill/4,2,27.775521,27.775591,7e-05
