case,group,metric,processes,mean,minimum,maximum,values
peking547-b100000-classic-t1,stationary,uploadBytes,0,,,,[]
peking547-b100000-classic-t1,stationary,faces,0,,,,[]
peking547-b100000-classic-t1,stationary,utilization,0,,,,[]
peking547-b100000-classic-t1,stationary,unattributedCpuMs,0,,,,[]
peking547-b100000-classic-t1,stationary,seedMs,0,,,,[]
peking547-b100000-classic-t1,stationary,initializeMs,0,,,,[]
peking547-b100000-classic-t1,stationary,viewMs,0,,,,[]
peking547-b100000-classic-t1,stationary,receiverMs,0,,,,[]
peking547-b100000-classic-t1,stationary,donorMs,0,,,,[]
peking547-b100000-classic-t1,stationary,reservationMs,0,,,,[]
peking547-b100000-classic-t1,stationary,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,stationary,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,stationary,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,stationary,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,stationary,continuationMs,0,,,,[]
peking547-b100000-classic-t1,stationary,adapterMs,0,,,,[]
peking547-b100000-classic-t1,stationary,splitScoreMs,0,,,,[]
peking547-b100000-classic-t1,stationary,mergeScoreMs,0,,,,[]
peking547-b100000-classic-t1,stationary,splitTopologyMs,0,,,,[]
peking547-b100000-classic-t1,stationary,mergeTopologyMs,0,,,,[]
peking547-b100000-classic-t1,stationary,meshEmitMs,0,,,,[]
peking547-b100000-classic-t1,stationary,raw,0,,,,[]
peking547-b100000-classic-t1,stationary,examined,0,,,,[]
peking547-b100000-classic-t1,stationary,receivers,0,,,,[]
peking547-b100000-classic-t1,stationary,need,0,,,,[]
peking547-b100000-classic-t1,stationary,feasible,0,,,,[]
peking547-b100000-classic-t1,stationary,exchanges,0,,,,[]
peking547-b100000-classic-t1,stationary,free,0,,,,[]
peking547-b100000-classic-t1,stationary,pairs,0,,,,[]
peking547-b100000-classic-t1,stationary,conflicts,0,,,,[]
peking547-b100000-classic-t1,stationary,donorReuse,0,,,,[]
peking547-b100000-classic-t1,stationary,touches,0,,,,[]
peking547-b100000-classic-t1,stationary,evaluations,0,,,,[]
peking547-b100000-classic-t1,stationary,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,stationary,indexWrites,0,,,,[]
peking547-b100000-classic-t1,stationary,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,stationary,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,cold,cpuMs,3,580.3309936523438,560.738525390625,596.1532592773438,"[596.1532592773438, 584.1011962890625, 560.738525390625]"
peking547-b100000-classic-t1,cold,frameMs,3,589.2106333333334,570.2667,604.2615,"[604.2615, 593.1037, 570.2667]"
peking547-b100000-classic-t1,cold,uploadMs,3,6.18910010655721,4.689300060272217,7.38040018081665,"[4.689300060272217, 6.497600078582764, 7.38040018081665]"
peking547-b100000-classic-t1,cold,uploadBytes,3,16800000.0,16800000.0,16800000.0,"[16800000.0, 16800000.0, 16800000.0]"
peking547-b100000-classic-t1,cold,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,cold,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,cold,unattributedCpuMs,3,163.67695716959133,159.7203129272093,170.39345767826308,"[170.39345767826308, 160.91710090330162, 159.7203129272093]"
peking547-b100000-classic-t1,cold,seedMs,0,,,,[]
peking547-b100000-classic-t1,cold,initializeMs,0,,,,[]
peking547-b100000-classic-t1,cold,viewMs,0,,,,[]
peking547-b100000-classic-t1,cold,receiverMs,0,,,,[]
peking547-b100000-classic-t1,cold,donorMs,0,,,,[]
peking547-b100000-classic-t1,cold,reservationMs,0,,,,[]
peking547-b100000-classic-t1,cold,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,cold,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,cold,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,cold,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,cold,continuationMs,0,,,,[]
peking547-b100000-classic-t1,cold,adapterMs,0,,,,[]
peking547-b100000-classic-t1,cold,splitScoreMs,3,0.0009000000039425989,0.0005000000237487257,0.0012000000569969416,"[0.0009999999310821295, 0.0005000000237487257, 0.0012000000569969416]"
peking547-b100000-classic-t1,cold,mergeScoreMs,3,0.0005333333344121153,0.00019999999494757503,0.0007999999797903001,"[0.0006000000284984708, 0.00019999999494757503, 0.0007999999797903001]"
peking547-b100000-classic-t1,cold,splitTopologyMs,3,293.0619710286458,277.28961181640625,301.868896484375,"[300.02740478515625, 301.868896484375, 277.28961181640625]"
peking547-b100000-classic-t1,cold,mergeTopologyMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-b100000-classic-t1,cold,meshEmitMs,3,123.59063212076823,121.31449890136719,125.73079681396484,"[125.73079681396484, 121.31449890136719, 123.72660064697266]"
peking547-b100000-classic-t1,cold,raw,0,,,,[]
peking547-b100000-classic-t1,cold,examined,0,,,,[]
peking547-b100000-classic-t1,cold,receivers,0,,,,[]
peking547-b100000-classic-t1,cold,need,0,,,,[]
peking547-b100000-classic-t1,cold,feasible,0,,,,[]
peking547-b100000-classic-t1,cold,exchanges,0,,,,[]
peking547-b100000-classic-t1,cold,free,0,,,,[]
peking547-b100000-classic-t1,cold,pairs,0,,,,[]
peking547-b100000-classic-t1,cold,conflicts,0,,,,[]
peking547-b100000-classic-t1,cold,donorReuse,0,,,,[]
peking547-b100000-classic-t1,cold,touches,0,,,,[]
peking547-b100000-classic-t1,cold,evaluations,0,,,,[]
peking547-b100000-classic-t1,cold,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,cold,indexWrites,0,,,,[]
peking547-b100000-classic-t1,cold,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,cold,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,warmup,cpuMs,3,113.02523676554362,108.78515243530273,117.28725051879883,"[117.28725051879883, 108.78515243530273, 113.0033073425293]"
peking547-b100000-classic-t1,warmup,frameMs,3,117.93271666666666,113.28014999999999,122.6169,"[122.6169, 113.28014999999999, 117.9011]"
peking547-b100000-classic-t1,warmup,uploadMs,3,3.380099962155024,3.0022999048233032,3.6603000164031982,"[3.6603000164031982, 3.0022999048233032, 3.477699965238571]"
peking547-b100000-classic-t1,warmup,uploadBytes,3,16800000.0,16800000.0,16800000.0,"[16800000.0, 16800000.0, 16800000.0]"
peking547-b100000-classic-t1,warmup,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,warmup,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,warmup,unattributedCpuMs,3,60.81921943742782,57.834501774050295,64.43269895669073,"[64.43269895669073, 57.834501774050295, 60.19045758154243]"
peking547-b100000-classic-t1,warmup,seedMs,0,,,,[]
peking547-b100000-classic-t1,warmup,initializeMs,0,,,,[]
peking547-b100000-classic-t1,warmup,viewMs,0,,,,[]
peking547-b100000-classic-t1,warmup,receiverMs,0,,,,[]
peking547-b100000-classic-t1,warmup,donorMs,0,,,,[]
peking547-b100000-classic-t1,warmup,reservationMs,0,,,,[]
peking547-b100000-classic-t1,warmup,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,warmup,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,warmup,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,warmup,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,warmup,continuationMs,0,,,,[]
peking547-b100000-classic-t1,warmup,adapterMs,0,,,,[]
peking547-b100000-classic-t1,warmup,splitScoreMs,3,34.76521746317545,33.834550857543945,35.53944969177246,"[34.92165184020996, 33.834550857543945, 35.53944969177246]"
peking547-b100000-classic-t1,warmup,mergeScoreMs,3,10.858516534169516,10.576449871063232,11.266049861907959,"[11.266049861907959, 10.733049869537354, 10.576449871063232]"
peking547-b100000-classic-t1,warmup,splitTopologyMs,3,0.13058333036800227,0.10239999368786812,0.15399999730288982,"[0.13535000011324883, 0.10239999368786812, 0.15399999730288982]"
peking547-b100000-classic-t1,warmup,mergeTopologyMs,3,0.027199999894946814,0.013950000051409006,0.03440000023692846,"[0.03440000023692846, 0.013950000051409006, 0.03324999939650297]"
peking547-b100000-classic-t1,warmup,meshEmitMs,3,6.424500000507881,6.266699940431863,6.509700201451778,"[6.497099859640002, 6.266699940431863, 6.509700201451778]"
peking547-b100000-classic-t1,warmup,raw,0,,,,[]
peking547-b100000-classic-t1,warmup,examined,0,,,,[]
peking547-b100000-classic-t1,warmup,receivers,0,,,,[]
peking547-b100000-classic-t1,warmup,need,0,,,,[]
peking547-b100000-classic-t1,warmup,feasible,0,,,,[]
peking547-b100000-classic-t1,warmup,exchanges,0,,,,[]
peking547-b100000-classic-t1,warmup,free,0,,,,[]
peking547-b100000-classic-t1,warmup,pairs,0,,,,[]
peking547-b100000-classic-t1,warmup,conflicts,0,,,,[]
peking547-b100000-classic-t1,warmup,donorReuse,0,,,,[]
peking547-b100000-classic-t1,warmup,touches,0,,,,[]
peking547-b100000-classic-t1,warmup,evaluations,0,,,,[]
peking547-b100000-classic-t1,warmup,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,warmup,indexWrites,0,,,,[]
peking547-b100000-classic-t1,warmup,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,warmup,gpuDrawMs,0,,,,[]
peking547-b100000-classic-t1,all,cpuMs,3,234.62408203548856,232.26074695587158,239.18480491638184,"[232.26074695587158, 239.18480491638184, 232.42669423421225]"
peking547-b100000-classic-t1,all,frameMs,3,237.5354597222222,235.2234125,241.9367125,"[235.2234125, 241.9367125, 235.44625416666668]"
peking547-b100000-classic-t1,all,uploadMs,3,1.8886277811317187,1.7870333359460346,1.9613500096602365,"[1.917499997788885, 1.7870333359460346, 1.9613500096602365]"
peking547-b100000-classic-t1,all,uploadBytes,3,11388272.0,11388272.0,11388272.0,"[11388272.0, 11388272.0, 11388272.0]"
peking547-b100000-classic-t1,all,faces,3,100000.0,100000.0,100000.0,"[100000.0, 100000.0, 100000.0]"
peking547-b100000-classic-t1,all,utilization,3,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
peking547-b100000-classic-t1,all,unattributedCpuMs,3,62.24018453830104,61.64456356196993,63.00595901369829,"[61.64456356196993, 63.00595901369829, 62.07003103923489]"
peking547-b100000-classic-t1,all,seedMs,0,,,,[]
peking547-b100000-classic-t1,all,initializeMs,0,,,,[]
peking547-b100000-classic-t1,all,viewMs,0,,,,[]
peking547-b100000-classic-t1,all,receiverMs,0,,,,[]
peking547-b100000-classic-t1,all,donorMs,0,,,,[]
peking547-b100000-classic-t1,all,reservationMs,0,,,,[]
peking547-b100000-classic-t1,all,topologyPrepareMs,0,,,,[]
peking547-b100000-classic-t1,all,topologyPublishMs,0,,,,[]
peking547-b100000-classic-t1,all,sampleRepairMs,0,,,,[]
peking547-b100000-classic-t1,all,meshPrepareMs,0,,,,[]
peking547-b100000-classic-t1,all,continuationMs,0,,,,[]
peking547-b100000-classic-t1,all,adapterMs,0,,,,[]
peking547-b100000-classic-t1,all,splitScoreMs,3,31.57549748361392,30.106658640540747,32.7308838481913,"[30.106658640540747, 32.7308838481913, 31.888949962109717]"
peking547-b100000-classic-t1,all,mergeScoreMs,3,9.968461032994632,9.572141653125678,10.481254010009556,"[9.572141653125678, 10.481254010009556, 9.851987435848665]"
peking547-b100000-classic-t1,all,splitTopologyMs,3,61.063221333496685,59.31630340528985,62.48505991999991,"[61.3883006752003, 62.48505991999991, 59.31630340528985]"
peking547-b100000-classic-t1,all,mergeTopologyMs,3,29.74295901904245,29.15810072767393,30.3395021877562,"[29.731274141697213, 30.3395021877562, 29.15810072767393]"
peking547-b100000-classic-t1,all,meshEmitMs,3,40.03375862803983,39.817808283337705,40.14214593672659,"[39.817808283337705, 40.14214593672659, 40.14132166405519]"
peking547-b100000-classic-t1,all,raw,0,,,,[]
peking547-b100000-classic-t1,all,examined,0,,,,[]
peking547-b100000-classic-t1,all,receivers,0,,,,[]
peking547-b100000-classic-t1,all,need,0,,,,[]
peking547-b100000-classic-t1,all,feasible,0,,,,[]
peking547-b100000-classic-t1,all,exchanges,0,,,,[]
peking547-b100000-classic-t1,all,free,0,,,,[]
peking547-b100000-classic-t1,all,pairs,0,,,,[]
peking547-b100000-classic-t1,all,conflicts,0,,,,[]
peking547-b100000-classic-t1,all,donorReuse,0,,,,[]
peking547-b100000-classic-t1,all,touches,0,,,,[]
peking547-b100000-classic-t1,all,evaluations,0,,,,[]
peking547-b100000-classic-t1,all,vertexWrites,0,,,,[]
peking547-b100000-classic-t1,all,indexWrites,0,,,,[]
peking547-b100000-classic-t1,all,gpuComputeMs,0,,,,[]
peking547-b100000-classic-t1,all,gpuDrawMs,0,,,,[]
peking547-b100000-dod-t8,warm,cpuMs,3,142.93172321622333,138.1358915056501,152.39317612420945,"[138.26610201881044, 152.39317612420945, 138.1358915056501]"
peking547-b100000-dod-t8,warm,frameMs,3,146.29345714285714,141.45570952380953,155.8225619047619,"[141.6021, 155.8225619047619, 141.45570952380953]"
peking547-b100000-dod-t8,warm,uploadMs,3,2.416769832701585,2.3819619058298747,2.453895234225673,"[2.3819619058298747, 2.453895234225673, 2.4144523580492074]"
peking547-b100000-dod-t8,warm,uploadBytes,3,11801688.0,11801688.0,11801688.0,"[11801688.0, 11801688.0, 11801688.0]"
peking547-b100000-dod-t8,warm,faces,3,99999.47619047618,99999.47619047618,99999.47619047618,"[99999.47619047618, 99999.47619047618, 99999.47619047618]"
peking547-b100000-dod-t8,warm,utilization,3,0.9999947619047619,0.9999947619047619,0.9999947619047619,"[0.9999947619047619, 0.9999947619047619, 0.9999947619047619]"
peking547-b100000-dod-t8,warm,unattributedCpuMs,3,35.34437238762066,31.17625279223458,41.088680719978925,"[33.76818365064848, 41.088680719978925, 31.17625279223458]"
peking547-b100000-dod-t8,warm,seedMs,0,,,,[]
peking547-b100000-dod-t8,warm,initializeMs,0,,,,[]
peking547-b100000-dod-t8,warm,viewMs,0,,,,[]
peking547-b100000-dod-t8,warm,receiverMs,0,,,,[]
peking547-b100000-dod-t8,warm,donorMs,0,,,,[]
peking547-b100000-dod-t8,warm,reservationMs,0,,,,[]
peking547-b100000-dod-t8,warm,topologyPrepareMs,0,,,,[]
peking547-b100000-dod-t8,warm,topologyPublishMs,0,,,,[]
peking547-b100000-dod-t8,warm,sampleRepairMs,0,,,,[]
peking547-b100000-dod-t8,warm,meshPrepareMs,0,,,,[]
peking547-b100000-dod-t8,warm,continuationMs,0,,,,[]
peking547-b100000-dod-t8,warm,adapterMs,0,,,,[]
peking547-b100000-dod-t8,warm,splitScoreMs,3,4.029153994151524,3.942657152811686,4.095981007530575,"[4.095981007530575, 3.942657152811686, 4.04882382211231]"
peking547-b100000-dod-t8,warm,mergeScoreMs,3,1.972539672775874,1.9033856959570021,2.0742000057583763,"[1.9400333166122437, 1.9033856959570021, 2.0742000057583763]"
peking547-b100000-dod-t8,warm,splitTopologyMs,3,59.273276586381215,57.814602034432546,61.077366511027016,"[57.814602034432546, 61.077366511027016, 58.92786121368408]"
peking547-b100000-dod-t8,warm,mergeTopologyMs,3,33.08235522489699,32.032125864710125,34.34928127129873,"[32.032125864710125, 34.34928127129873, 32.86565853868212]"
peking547-b100000-dod-t8,warm,meshEmitMs,3,9.230025350397069,8.615176144876473,10.031804773136086,"[8.615176144876473, 10.031804773136086, 9.043095133178646]"
peking547-b100000-dod-t8,warm,raw,0,,,,[]
peking547-b100000-dod-t8,warm,examined,0,,,,[]
peking547-b100000-dod-t8,warm,receivers,0,,,,[]
peking547-b100000-dod-t8,warm,need,0,,,,[]
peking547-b100000-dod-t8,warm,feasible,0,,,,[]
peking547-b100000-dod-t8,warm,exchanges,0,,,,[]
peking547-b100000-dod-t8,warm,free,0,,,,[]
peking547-b100000-dod-t8,warm,pairs,0,,,,[]
peking547-b100000-dod-t8,warm,conflicts,0,,,,[]
peking547-b100000-dod-t8,warm,donorReuse,0,,,,[]
peking547-b100000-dod-t8,warm,touches,0,,,,[]
peking547-b100000-dod-t8,warm,evaluations,0,,,,[]
peking547-b100000-dod-t8,warm,vertexWrites,0,,,,[]
peking547-b100000-dod-t8,warm,indexWrites,0,,,,[]
peking547-b100000-dod-t8,warm,gpuComputeMs,0,,,,[]
peking547-b100000-dod-t8,warm,gpuDrawMs,0,,,,[]
peking547-b100000-dod-t8,moving,cpuMs,3,178.4284887069311,172.1452184823843,189.15730696458084,"[173.98294067382812, 189.15730696458084, 172.1452184823843]"
peking547-b100000-dod-t8,moving,frameMs,3,182.8525564102564,176.57296153846153,193.58774615384615,"[178.39696153846154, 193.58774615384615, 176.57296153846153]"
peking547-b100000-dod-t8,moving,uploadMs,3,3.454923058167482,3.4174230648921085,3.4869076563761783,"[3.460438453234159, 3.4174230648921085, 3.4869076563761783]"
peking547-b100000-dod-t8,moving,uploadBytes,3,15411118.153846154,15411118.153846154,15411118.153846154,"[15411118.153846154, 15411118.153846154, 15411118.153846154]"
peking547-b100000-dod-t8,moving,faces,3,99999.76923076923,99999.76923076923,99999.76923076923,"[99999.76923076923, 99999.76923076923, 99999.76923076923]"
peking547-b100000-dod-t8,moving,utilization,3,0.9999976923076923,0.9999976923076923,0.9999976923076923,"[0.9999976923076923, 0.9999976923076923, 0.9999976923076923]"
peking547-b100000-dod-t8,moving,unattributedCpuMs,3,36.15910563713465,31.345807543167695,41.66244401381567,"[35.46906535442059, 41.66244401381567, 31.345807543167695]"
peking547-b100000-dod-t8,moving,seedMs,0,,,,[]
peking547-b100000-dod-t8,moving,initializeMs,0,,,,[]
peking547-b100000-dod-t8,moving,viewMs,0,,,,[]
peking547-b100000-dod-t8,moving,receiverMs,0,,,,[]
peking547-b100000-dod-t8,moving,donorMs,0,,,,[]
peking547-b100000-dod-t8,moving,reservationMs,0,,,,[]
peking547-b100000-dod-t8,moving,topologyPrepareMs,0,,,,[]
peking547-b100000-dod-t8,moving,topologyPublishMs,0,,,,[]
peking547-b100000-dod-t8,moving,sampleRepairMs,0,,,,[]
peking547-b100000-dod-t8,moving,meshPrepareMs,0,,,,[]
peking547-b100000-dod-t8,moving,continuationMs,0,,,,[]
peking547-b100000-dod-t8,moving,adapterMs,0,,,,[]
peking547-b100000-dod-t8,moving,splitScoreMs,3,4.290666684126243,4.189976930618286,4.415453892487746,"[4.415453892487746, 4.189976930618286, 4.2665692292726956]"
peking547-b100000-dod-t8,moving,mergeScoreMs,3,2.026538445399358,1.941584587097168,2.1341076905910787,"[1.941584587097168, 2.0039230585098267, 2.1341076905910787]"
peking547-b100000-dod-t8,moving,splitTopologyMs,3,78.34974117768117,76.72190768902118,80.70493624760554,"[76.72190768902118, 80.70493624760554, 77.62237959641676]"
peking547-b100000-dod-t8,moving,mergeTopologyMs,3,44.67373684125069,43.479667736933784,46.46986513871413,"[43.479667736933784, 46.46986513871413, 44.071677648104156]"
peking547-b100000-dod-t8,moving,meshEmitMs,3,12.928699921338985,11.955261413867657,14.126161575317383,"[11.955261413867657, 14.126161575317383, 12.704676774831919]"
peking547-b100000-dod-t8,moving,raw,0,,,,[]
peking547-b100000-dod-t8,moving,examined,0,,,,[]
peking547-b100000-dod-t8,moving,receivers,0,,,,[]
peking547-b100000-dod-t8,moving,need,0,,,,[]
peking547-b100000-dod-t8,moving,feasible,0,,,,[]
peking547-b100000-dod-t8,moving,exchanges,0,,,,[]
peking547-b100000-dod-t8,moving,free,0,,,,[]
peking547-b100000-dod-t8,moving,pairs,0,,,,[]
peking547-b100000-dod-t8,moving,conflicts,0,,,,[]
peking547-b100000-dod-t8,moving,donorReuse,0,,,,[]
peking547-b100000-dod-t8,moving,touches,0,,,,[]
peking547-b100000-dod-t8,moving,evaluations,0,,,,[]
peking547-b100000-dod-t8,moving,vertexWrites,0,,,,[]
peking547-b100000-dod-t8,moving,indexWrites,0,,,,[]
peking547-b100000-dod-t8,moving,gpuComputeMs,0,,,,[]
peking547-b100000-dod-t8,moving,gpuDrawMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,cpuMs,3,85.24947929382324,80.22623920440674,92.65146350860596,"[80.22623920440674, 92.65146350860596, 82.87073516845703]"
peking547-b100000-dod-t8,return-recovery,frameMs,3,86.88492083333334,81.81045,94.4541375,"[81.81045, 94.4541375, 84.390175]"
peking547-b100000-dod-t8,return-recovery,uploadMs,3,0.729770841319502,0.6294375162979122,0.8881625093927141,"[0.6294375162979122, 0.8881625093927141, 0.6717124982678797]"
peking547-b100000-dod-t8,return-recovery,uploadBytes,3,5936364.0,5936364.0,5936364.0,"[5936364.0, 5936364.0, 5936364.0]"
peking547-b100000-dod-t8,return-recovery,faces,3,99999.0,99999.0,99999.0,"[99999.0, 99999.0, 99999.0]"
peking547-b100000-dod-t8,return-recovery,utilization,3,0.99999,0.99999,0.99999,"[0.99999, 0.99999, 0.99999]"
peking547-b100000-dod-t8,return-recovery,unattributedCpuMs,3,34.02043085716044,30.90072632196825,40.156315367494244,"[31.004250882018823, 40.156315367494244, 30.90072632196825]"
peking547-b100000-dod-t8,return-recovery,seedMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,initializeMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,viewMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,receiverMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,donorMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,reservationMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,topologyPrepareMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,topologyPublishMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,sampleRepairMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,meshPrepareMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,continuationMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,adapterMs,0,,,,[]
peking547-b100000-dod-t8,return-recovery,splitScoreMs,3,3.6041958729426065,3.5407625138759613,3.6949875354766846,"[3.576837569475174, 3.5407625138759613, 3.6949875354766846]"
peking547-b100000-dod-t8,return-recovery,mergeScoreMs,3,1.8847916672627132,1.7400124818086624,1.9768500179052353,"[1.9375125020742416, 1.7400124818086624, 1.9768500179052353]"
peking547-b100000-dod-t8,return-recovery,splitTopologyMs,3,28.2740216255188,27.090230345726013,29.182565689086914,"[27.090230345726013, 29.182565689086914, 28.54926884174347]"
