frame,phase,task,thread,startMs,endMs,durationMs
10,face_fill,face_fill/0,4,29.151292,29.152332,0.00104
10,face_fill,face_fill/1,4,29.152772,29.152882,0.00011
10,face_fill,face_fill/2,4,29.153052,29.153152,0.0001
10,face_fill,face_fill/3,4,29.153292,29.153352,6e-05
10,face_fill,face_fill/4,4,29.153402,29.153482,8e-05
10,face_fill,face_fill/5,4,29.153532,29.153622,9e-05
10,face_fill,face_fill/6,4,29.153902,29.154052,0.00015
10,face_fill,face_fill/7,4,29.154212,29.154272,6e-05
10,mesh_fill,mesh_fill/0,4,41.877735,41.888066,0.010331
10,mesh_fill,mesh_fill/2,4,41.889946,41.892356,0.00241
10,mesh_fill,mesh_fill/3,4,41.892656,41.895096,0.00244
10,mesh_fill,mesh_fill/4,5,41.932272,41.939522,0.00725
10,mesh_fill,mesh_fill/1,6,41.887161,41.893861,0.0067
10,mesh_fill,mesh_fill/5,6,41.897681,41.900741,0.00306
10,mesh_fill,mesh_fill/6,6,41.901561,41.903811,0.00225
10,mesh_fill,mesh_fill/7,6,41.904101,41.906291,0.00219
11,view_projection,view_projection/2,2,0.283992,4.950637,4.666645
11,view_projection,view_projection/1,3,0.264597,4.983209,4.718612
11,view_projection,view_projection/5,4,0.354475,4.777489,4.423014
11,view_projection,view_projection/4,5,0.34755,5.038531,4.690981
11,view_projection,view_projection/0,6,0.248342,4.921102,4.67276
11,view_projection,view_projection/7,7,0.38719,4.369393,3.982203
11,view_projection,view_projection/3,8,0.332059,4.801474,4.469415
11,view_projection,view_projection/6,9,0.364125,4.296247,3.932122
11,view_scores,view_scores/5,2,5.308797,9.110205,3.801408
11,view_scores,view_scores/7,3,5.373129,8.551811,3.178682
11,view_scores,view_scores/2,4,5.258906,9.240479,3.981573
11,view_scores,view_scores/6,5,5.363884,8.551127,3.187243
11,view_scores,view_scores/4,6,5.308212,9.199882,3.89167
11,view_scores,view_scores/1,7,5.222645,9.164726,3.942081
11,view_scores,view_scores/3,8,5.264341,9.220878,3.956537
11,view_scores,view_scores/0,9,5.22046,9.206313,3.985853
11,receiver_stage,receiver_stage/2,2,10.812819,15.793517,4.980698
11,receiver_stage,receiver_stage/1,3,10.770298,16.763587,5.993289
11,receiver_stage,receiver_stage/7,4,10.887117,22.971298,12.084181
11,receiver_stage,receiver_stage/0,5,10.765473,16.83602,6.070547
11,receiver_stage,receiver_stage/4,6,10.829575,18.488472,7.658897
11,receiver_stage,receiver_stage/3,7,10.828164,19.096212,8.268048
11,receiver_stage,receiver_stage/6,8,10.880721,20.746489,9.865768
11,receiver_stage,receiver_stage/5,9,10.849351,19.761515,8.912164
11,donor_stage,donor_stage/0,2,23.126987,23.702892,0.575905
11,donor_stage,donor_stage/1,3,23.138687,24.450931,1.312244
11,donor_stage,donor_stage/7,4,23.260886,25.741699,2.480813
11,donor_stage,donor_stage/2,5,23.153932,24.684042,1.53011
11,donor_stage,donor_stage/3,6,23.164233,25.219756,2.055523
11,donor_stage,donor_stage/5,7,23.216969,25.503788,2.286819
11,donor_stage,donor_stage/6,8,23.22843,25.486242,2.257812
11,donor_stage,donor_stage/4,9,23.201615,25.299083,2.097468
