frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,28,receiver_stage/6,7,10.099225,10.29186,0.192635,7,0.125215,0,0.0
4,31,receiver_stage/6,7,10.291891,14.452534,4.160643,1,0.445152,1,3.699981
4,101,receiver_stage/6,7,14.452984,14.577417,0.124433,7,0.07434,0,0.0
4,106,receiver_stage/6,7,14.577447,14.737862,0.160415,7,0.113324,0,0.0
4,113,receiver_stage/6,7,14.737912,14.961388,0.223476,7,0.148333,0,0.0
4,119,receiver_stage/6,7,14.961418,15.374569,0.413151,7,0.292418,0,0.0
4,127,receiver_stage/6,7,15.374759,15.684187,0.309428,7,0.227687,0,0.0
4,133,receiver_stage/6,7,15.684267,16.018677,0.33441,7,0.285326,0,0.0
4,144,receiver_stage/6,7,16.018787,16.165801,0.147014,7,0.112534,0,0.0
4,151,receiver_stage/6,7,16.165911,16.386457,0.220546,7,0.152034,0,0.0
4,154,receiver_stage/6,7,16.386677,16.752677,0.366,7,0.310899,0,0.0
4,7,receiver_stage/7,8,7.993008,8.951804,0.958796,7,0.590066,1,0.262987
4,17,receiver_stage/7,8,8.952294,9.337395,0.385101,7,0.320119,0,0.0
4,20,receiver_stage/7,8,9.337915,10.415974,1.078059,7,0.618854,1,0.368971
4,34,receiver_stage/7,8,10.416014,10.573998,0.157984,4,0.079672,0,0.0
4,36,receiver_stage/7,8,10.574888,11.38307,0.808182,6,0.598175,1,0.081072
4,45,receiver_stage/7,8,11.38334,12.419169,1.035829,7,0.550476,1,0.318298
4,58,receiver_stage/7,8,12.419259,12.778098,0.358839,7,0.284456,0,0.0
4,66,receiver_stage/7,8,12.778138,12.914802,0.136664,7,0.082823,0,0.0
4,70,receiver_stage/7,8,12.914922,13.327683,0.412761,7,0.358718,0,0.0
4,79,receiver_stage/7,8,13.327863,13.474817,0.146954,7,0.102232,0,0.0
4,82,receiver_stage/7,8,13.475028,13.637232,0.162204,7,0.093061,0,0.0
4,90,receiver_stage/7,8,13.637392,14.478775,0.841383,7,0.653358,1,0.114713
4,103,receiver_stage/7,8,14.478895,14.606828,0.127933,7,0.083571,0,0.0
4,107,receiver_stage/7,8,14.606868,14.967918,0.36105,7,0.31251,0,0.0
4,120,receiver_stage/7,8,14.967948,15.431671,0.463723,7,0.409591,0,0.0
4,130,receiver_stage/7,8,15.431771,16.007626,0.575855,7,0.507584,0,0.0
4,143,receiver_stage/7,8,16.007686,16.13039,0.122704,4,0.093733,0,0.0
4,147,receiver_stage/7,8,16.13051,16.568162,0.437652,7,0.39796,0,0.0
4,158,receiver_stage/7,8,16.568252,16.666014,0.097762,7,0.062802,0,0.0
4,159,receiver_stage/7,8,16.666095,16.756017,0.089922,7,0.062771,0,0.0
4,2,receiver_stage/2,9,7.912236,8.44668,0.534444,4,0.460913,0,0.0
4,13,receiver_stage/2,9,8.44674,10.665331,2.218591,1,0.188055,1,2.020345
4,39,receiver_stage/2,9,10.665431,10.822625,0.157194,4,0.105184,0,0.0
4,40,receiver_stage/2,9,10.822745,10.943508,0.120763,7,0.073781,0,0.0
4,41,receiver_stage/2,9,10.943589,11.042901,0.099312,7,0.064991,0,0.0
4,42,receiver_stage/2,9,11.042981,11.155044,0.112063,7,0.076341,0,0.0
4,43,receiver_stage/2,9,11.155134,11.243497,0.088363,7,0.060641,0,0.0
4,44,receiver_stage/2,9,11.243627,12.150101,0.906474,7,0.475461,1,0.352949
4,54,receiver_stage/2,9,12.150151,12.446199,0.296048,7,0.203077,0,0.0
4,59,receiver_stage/2,9,12.446259,13.094577,0.648318,7,0.575215,0,0.0
4,74,receiver_stage/2,9,13.094607,13.405175,0.310568,7,0.256507,0,0.0
4,81,receiver_stage/2,9,13.405345,13.524079,0.118734,7,0.058542,0,0.0
4,86,receiver_stage/2,9,13.524139,13.989321,0.465182,7,0.41012,0,0.0
4,94,receiver_stage/2,9,13.989401,14.145186,0.155785,7,0.043992,0,0.0
4,97,receiver_stage/2,9,14.145306,14.538736,0.39343,7,0.323307,0,0.0
4,105,receiver_stage/2,9,14.538757,14.65466,0.115903,7,0.074222,0,0.0
4,109,receiver_stage/2,9,14.6547,14.911677,0.256977,7,0.221006,0,0.0
4,116,receiver_stage/2,9,14.911707,15.353579,0.441872,7,0.3982,0,0.0
4,125,receiver_stage/2,9,15.354759,15.545954,0.191195,7,0.085701,0,0.0
4,132,receiver_stage/2,9,15.546014,15.883263,0.337249,7,0.290689,0,0.0
4,139,receiver_stage/2,9,15.883533,16.12085,0.237317,7,0.128214,0,0.0
