frame,phase,task,thread,startMs,endMs,durationMs
9,mesh_fill,mesh_fill/7,9,83.42783,83.42871,0.00088
10,view_projection,view_projection/4,2,0.102933,2.564977,2.462044
10,view_projection,view_projection/3,3,0.093978,2.728716,2.634738
10,view_projection,view_projection/6,4,0.133198,3.911855,3.778657
10,view_projection,view_projection/2,5,0.075378,3.044259,2.968881
10,view_projection,view_projection/1,6,0.061227,2.620573,2.559346
10,view_projection,view_projection/5,7,0.117014,2.543877,2.426863
10,view_projection,view_projection/7,8,0.14596,3.089586,2.943626
10,view_projection,view_projection/0,9,0.047587,4.103472,4.055885
10,view_scores,view_scores/1,2,4.185909,5.614326,1.428417
10,view_scores,view_scores/3,3,4.214795,5.555249,1.340454
10,view_scores,view_scores/6,4,4.255174,5.763523,1.508349
10,view_scores,view_scores/4,5,4.2272,5.500553,1.273353
10,view_scores,view_scores/2,6,4.197984,5.657742,1.459758
10,view_scores,view_scores/0,7,4.171674,6.046432,1.874758
10,view_scores,view_scores/5,8,4.239425,5.535019,1.295594
10,view_scores,view_scores/7,9,4.269646,5.221121,0.951475
10,receiver_stage,receiver_stage/4,2,6.612122,56.498657,49.886535
10,receiver_stage,receiver_stage/3,3,6.595696,55.303931,48.708235
10,receiver_stage,receiver_stage/6,4,6.635536,57.260852,50.625316
10,receiver_stage,receiver_stage/1,5,6.567825,55.356148,48.788323
10,receiver_stage,receiver_stage/5,6,6.625737,56.904803,50.279066
10,receiver_stage,receiver_stage/7,7,6.652358,55.995824,49.343466
10,receiver_stage,receiver_stage/2,8,6.582041,56.867552,50.285511
10,receiver_stage,receiver_stage/0,9,6.550075,68.069987,61.519912
10,face_fill,face_fill/0,3,69.975746,69.976956,0.00121
10,face_fill,face_fill/1,3,69.977576,69.977676,0.0001
10,face_fill,face_fill/2,3,69.977736,69.977806,7e-05
10,face_fill,face_fill/3,3,69.977856,69.977926,7e-05
10,face_fill,face_fill/4,3,69.977986,69.978056,7e-05
10,face_fill,face_fill/5,3,69.978216,69.978276,6e-05
10,face_fill,face_fill/6,3,69.978346,69.978416,7e-05
10,face_fill,face_fill/7,3,69.978596,69.978636,4e-05
10,mesh_fill,mesh_fill/0,3,75.365776,75.369016,0.00324
10,mesh_fill,mesh_fill/1,3,75.369696,75.370566,0.00087
10,mesh_fill,mesh_fill/2,3,75.370646,75.371346,0.0007
10,mesh_fill,mesh_fill/3,3,75.371426,75.372176,0.00075
10,mesh_fill,mesh_fill/4,3,75.377226,75.377946,0.00072
10,mesh_fill,mesh_fill/5,3,75.378126,75.378766,0.00064
10,mesh_fill,mesh_fill/6,3,75.378906,75.379496,0.00059
10,mesh_fill,mesh_fill/7,3,75.379556,75.380186,0.00063
