frame,phase,task,thread,startMs,endMs,durationMs
9,mesh_fill,mesh_fill/2,8,58.407703,58.407913,0.00021
9,mesh_fill,mesh_fill/3,8,58.408193,58.408313,0.00012
9,mesh_fill,mesh_fill/4,8,58.408363,58.408463,0.0001
10,view_projection,view_projection/2,2,0.288212,3.259329,2.971117
10,view_projection,view_projection/7,3,0.402011,3.343687,2.941676
10,view_projection,view_projection/5,4,0.360965,3.170658,2.809693
10,view_projection,view_projection/6,5,0.364078,2.965376,2.601298
10,view_projection,view_projection/4,6,0.350244,3.801974,3.45173
10,view_projection,view_projection/3,7,0.301108,3.117281,2.816173
10,view_projection,view_projection/0,8,0.253756,3.420768,3.167012
10,view_projection,view_projection/1,9,0.265171,3.29983,3.034659
10,view_scores,view_scores/3,2,3.992384,8.46316,4.470776
10,view_scores,view_scores/5,3,4.031634,7.931911,3.900277
10,view_scores,view_scores/2,4,3.991233,8.544807,4.553574
10,view_scores,view_scores/0,5,3.948192,8.465789,4.517597
10,view_scores,view_scores/6,6,4.071841,7.392511,3.32067
10,view_scores,view_scores/1,7,3.958478,8.464795,4.506317
10,view_scores,view_scores/7,8,4.083956,7.346776,3.26282
10,view_scores,view_scores/4,9,4.012689,7.989632,3.976943
10,receiver_stage,receiver_stage/5,2,10.982631,15.494282,4.511651
10,receiver_stage,receiver_stage/2,3,10.935699,26.806242,15.870543
10,receiver_stage,receiver_stage/7,4,11.018916,24.958803,13.939887
10,receiver_stage,receiver_stage/6,5,10.998525,18.172492,7.173967
10,receiver_stage,receiver_stage/1,6,10.925894,49.69549,38.769596
10,receiver_stage,receiver_stage/4,7,10.974151,24.402639,13.428488
10,receiver_stage,receiver_stage/0,8,10.906128,33.785793,22.879665
10,receiver_stage,receiver_stage/3,9,10.951119,19.06334,8.112221
10,donor_stage,donor_stage/0,2,50.03768,53.588347,3.550667
10,donor_stage,donor_stage/5,3,50.106661,54.375788,4.269127
10,donor_stage,donor_stage/4,4,50.098971,53.864909,3.765938
10,donor_stage,donor_stage/1,5,50.041495,52.822067,2.780572
10,donor_stage,donor_stage/6,6,50.151279,54.155592,4.004313
10,donor_stage,donor_stage/3,7,50.093507,54.08151,3.988003
10,donor_stage,donor_stage/7,8,50.155394,57.593691,7.438297
10,donor_stage,donor_stage/2,9,50.061836,53.890505,3.828669
10,face_fill,face_fill/0,5,58.285929,58.286989,0.00106
10,face_fill,face_fill/1,5,58.287749,58.287869,0.00012
10,face_fill,face_fill/2,5,58.287939,58.288059,0.00012
10,face_fill,face_fill/3,5,58.288339,58.288369,3e-05
10,face_fill,face_fill/4,5,58.288729,58.292579,0.00385
10,face_fill,face_fill/5,5,58.29268,58.292729,4.9e-05
10,face_fill,face_fill/6,5,58.293189,58.293529,0.00034
10,face_fill,face_fill/7,5,58.293769,58.293829,6e-05
10,mesh_fill,mesh_fill/0,5,59.317416,59.319566,0.00215
10,mesh_fill,mesh_fill/1,5,59.320206,59.320446,0.00024
10,mesh_fill,mesh_fill/2,5,59.320506,59.320636,0.00013
10,mesh_fill,mesh_fill/3,5,59.320716,59.320856,0.00014
10,mesh_fill,mesh_fill/4,5,59.320906,59.321056,0.00015
10,mesh_fill,mesh_fill/5,5,59.321116,59.321246,0.00013
10,mesh_fill,mesh_fill/6,5,59.321376,59.321576,0.0002
10,mesh_fill,mesh_fill/7,5,59.321627,59.321746,0.000119
11,view_projection,view_projection/1,2,0.176274,2.966547,2.790273
11,view_projection,view_projection/6,3,0.257841,2.964017,2.706176
11,view_projection,view_projection/2,4,0.19898,2.971807,2.772827
11,view_projection,view_projection/0,5,0.173659,2.956051,2.782392
11,view_projection,view_projection/5,6,0.250157,3.116891,2.866734
11,view_projection,view_projection/4,7,0.226126,3.081585,2.855459
11,view_projection,view_projection/7,8,0.300093,3.448534,3.148441
11,view_projection,view_projection/3,9,0.210385,3.065114,2.854729
11,view_scores,view_scores/4,2,3.642009,7.89889,4.256881
11,view_scores,view_scores/1,3,3.629114,8.014278,4.385164
11,view_scores,view_scores/2,4,3.621894,8.021158,4.399264
11,view_scores,view_scores/0,5,3.559242,8.196963,4.637721
11,view_scores,view_scores/6,6,3.678016,7.085324,3.407308
11,view_scores,view_scores/5,7,3.64989,7.87392,4.22403
11,view_scores,view_scores/7,8,3.69317,7.14608,3.45291
11,view_scores,view_scores/3,9,3.635324,7.924956,4.289632
11,receiver_stage,receiver_stage/3,2,10.619391,16.021446,5.402055
11,receiver_stage,receiver_stage/5,3,10.645777,16.787231,6.141454
11,receiver_stage,receiver_stage/6,4,10.669188,17.32012,6.650932
11,receiver_stage,receiver_stage/7,5,10.683343,17.785992,7.102649
11,receiver_stage,receiver_stage/0,6,10.557414,30.849862,20.292448
11,receiver_stage,receiver_stage/2,7,10.585405,24.273811,13.688406
11,receiver_stage,receiver_stage/1,8,10.584515,48.842903,38.258388
11,receiver_stage,receiver_stage/4,9,10.628546,22.73248,12.103934
11,donor_stage,donor_stage/0,2,49.152031,52.57732,3.425289
11,donor_stage,donor_stage/1,3,49.174718,52.084073,2.909355
11,donor_stage,donor_stage/2,4,49.205158,52.766051,3.560893
11,donor_stage,donor_stage/4,5,49.25504,53.313405,4.058365
11,donor_stage,donor_stage/6,6,49.298125,52.744761,3.446636
11,donor_stage,donor_stage/5,7,49.295447,53.755722,4.460275
11,donor_stage,donor_stage/7,8,49.317127,53.619193,4.302066
11,donor_stage,donor_stage/3,9,49.24859,54.008373,4.759783
12,view_projection,view_projection/1,2,0.363574,3.488285,3.124711
12,view_projection,view_projection/0,3,0.349104,3.883466,3.534362
12,view_projection,view_projection/3,4,0.410406,3.291615,2.881209
12,view_projection,view_projection/4,5,0.450642,4.146972,3.69633
12,view_projection,view_projection/2,6,0.394455,3.470625,3.07617
12,view_projection,view_projection/6,7,0.469927,3.333942,2.864015
12,view_projection,view_projection/5,8,0.466987,3.969018,3.502031
12,view_projection,view_projection/7,9,0.507533,3.65871,3.151177
12,view_scores,view_scores/3,2,4.350113,8.563907,4.213794
12,view_scores,view_scores/5,3,4.382979,8.463255,4.080276
12,view_scores,view_scores/0,4,4.308712,8.718377,4.409665
12,view_scores,view_scores/7,5,4.423635,7.391577,2.967942
12,view_scores,view_scores/2,6,4.332237,8.630949,4.298712
12,view_scores,view_scores/1,7,4.323337,8.586663,4.263326
12,view_scores,view_scores/6,8,4.40401,7.667114,3.263104
