case,sourceFrame,frame,witness,root,rank,priority,threshold,sampleMaxPx,stage,selected,details
dem-sierra-b50000-transactional-t8,48,14,0,-236,1471,4.887952977951155,4,2.0122778305347233,outside_prefix,False,"{""frame"":14,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,14,0,-234,0,3.059851670060269,4,2.0122778305347233,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,14,1,2160,0,2.5628799902699084,4,0.7922792962691748,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,14,1,8007,0,2.568820204968816,4,0.7756813187724731,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,14,2,-237,0,2.9700250845536313,4,1.9704812254436133,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,14,2,-234,0,3.059851670060269,4,2.0122778305347233,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,0,-236,1759,4.921869020422768,4,2.0140586947542496,outside_prefix,False,"{""frame"":15,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,0,-234,0,3.0944557379992212,4,2.0140586947542496,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,1,2160,0,2.647883739235059,4,0.8057420095211005,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,1,8007,0,2.6578961360123343,4,0.7889889607703195,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,2,-237,0,3.0015053724342415,4,1.9720724808903052,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,15,2,-234,0,3.0944557379992212,4,2.0140586947542496,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,0,-236,2031,4.9691138631952745,4,2.0174593410731108,outside_prefix,False,"{""frame"":16,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,0,-234,0,3.1360378769267454,4,2.0174593410731108,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,1,2160,0,2.7449767687904876,4,0.8207332990269628,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,1,8007,0,2.7595086146494436,4,0.8038036853445266,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,2,-237,0,3.0398526420234653,4,1.9752720560001,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,16,2,-234,0,3.1360378769267454,4,2.0174593410731108,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,0,-236,2300,5.029806810963587,4,2.0224916301900704,outside_prefix,False,"{""frame"":17,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,0,-234,0,3.184671399186403,4,2.0224916301900704,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,1,2160,0,2.8556587548570875,4,0.8373921537809181,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,1,8007,0,2.8752365956428205,4,0.8202636724200714,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,2,-237,0,3.085132103034968,4,1.9800913657279637,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,17,2,-234,0,3.184671399186403,4,2.0224916301900704,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,0,-236,2641,5.104167156367876,4,2.0291753665838916,outside_prefix,False,"{""frame"":18,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,0,-234,0,3.2404882785328235,4,2.0291753665838916,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,1,2160,0,2.9817120008262683,4,0.8558832819743865,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,1,8007,0,3.0069579898874186,4,0.8385327267551751,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,2,-237,0,3.1374665736370413,4,1.986549802115762,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,18,2,-234,0,3.2404882785328235,4,2.0291753665838916,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,0,-236,2957,5.192518683218629,4,2.037535052824037,outside_prefix,False,"{""frame"":19,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,0,-234,0,3.3036811066409175,4,2.037535052824037,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,1,2160,0,3.125259517881518,4,0.8764012029403717,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,1,8007,0,3.156911920934179,4,0.8588044101507822,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,2,-237,0,3.1970385130125796,4,1.9946715848083347,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,19,2,-234,0,3.3036811066409175,4,2.037535052824037,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,0,-236,3212,5.29530026376231,4,2.0476028493709655,outside_prefix,False,"{""frame"":20,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,0,-234,0,3.3745081501919865,4,2.0476028493709655,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,1,2160,0,3.2888458402665877,4,0.8991782367703435,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,1,8007,0,3.327785359706876,4,0.8813100372116023,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,2,-237,0,3.264094850401592,4,2.0044886509695474,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,20,2,-234,0,3.3745081501919865,4,2.0476028493709655,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,0,-236,3494,5.413071533142068,4,2.059417714781636,outside_prefix,False,"{""frame"":21,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,0,-234,0,3.4532958215386684,4,2.059417714781636,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,1,2160,0,3.475534024958113,4,0.9244930454313636,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,1,8007,0,3.5228175516690228,4,0.9063272677357624,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,2,-237,0,3.3389495018650797,4,2.0160398272247955,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,21,2,-234,0,3.4532958215386684,4,2.059417714781636,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,0,-236,3774,5.546523034799142,4,1.4983884663160858,outside_prefix,False,"{""frame"":22,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,0,-234,0,3.5404426352959453,4,1.9536371362730163,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,1,2160,0,3.6890309853006777,4,0.9526823106460275,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,1,8007,0,3.7459352222173927,4,0.9341918539344716,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,2,-237,0,3.4219872831448903,4,2.029372085469056,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,22,2,-234,0,3.5404426352959453,4,1.9536371362730163,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,0,-236,4021,5.6964914237884905,4,0,outside_prefix,False,"{""frame"":23,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,0,-234,0,3.6364276455666675,4,0,below_threshold_or_nonfinite,False,"{""frame"":23,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,1,2160,0,3.9338560669532456,4,0.9841567743621975,below_threshold_or_nonfinite,False,"{""frame"":23,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,1,8007,5519,4.001934797539815,4,0.9653137886873127,outside_prefix,False,"{""frame"":23,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,2,-237,0,3.5136721854728057,4,2.027961544420419,below_threshold_or_nonfinite,False,"{""frame"":23,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,23,2,-234,0,3.6364276455666675,4,0,below_threshold_or_nonfinite,False,"{""frame"":23,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,0,-236,4279,5.863973090226832,4,0,outside_prefix,False,"{""frame"":24,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,0,-234,0,3.7418162796007324,4,0,below_threshold_or_nonfinite,False,"{""frame"":24,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,1,2160,5557,4.215557262077707,4,1.0194217749655945,outside_prefix,False,"{""frame"":24,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,1,8007,5484,4.296716946742034,4,1.0001980231287897,outside_prefix,False,"{""frame"":24,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,2,-237,0,3.6145531848764447,4,0,below_threshold_or_nonfinite,False,"{""frame"":24,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,24,2,-234,0,3.7418162796007324,4,0,below_threshold_or_nonfinite,False,"{""frame"":24,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,0,-236,4481,6.050144218968471,4,0,outside_prefix,False,"{""frame"":25,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,0,-234,0,3.857271039237244,4,0,below_threshold_or_nonfinite,False,"{""frame"":25,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,1,2160,5545,4.540998839175217,4,0.5103797864502224,outside_prefix,False,"{""frame"":25,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,1,8007,5452,4.6375996645615185,4,0,outside_prefix,False,"{""frame"":25,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,2,-237,0,3.725274777020036,4,0,below_threshold_or_nonfinite,False,"{""frame"":25,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,25,2,-234,0,3.857271039237244,4,0,below_threshold_or_nonfinite,False,"{""frame"":25,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,0,-236,4689,6.256382300280231,4,0,outside_prefix,False,"{""frame"":26,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,0,-234,0,3.9835619912252436,4,0,below_threshold_or_nonfinite,False,"{""frame"":26,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,1,2160,5547,4.918751684357932,4,0,outside_prefix,False,"{""frame"":26,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,1,8007,5459,5.033744363127611,4,0,outside_prefix,False,"{""frame"":26,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,2,-237,0,3.8465874384200625,4,0,below_threshold_or_nonfinite,False,"{""frame"":26,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,26,2,-234,0,3.9835619912252436,4,0,below_threshold_or_nonfinite,False,"{""frame"":26,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,0,-236,4907,6.484298091614757,4,0,outside_prefix,False,"{""frame"":27,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,0,-234,6545,4.121584038513989,4,0,outside_prefix,False,"{""frame"":27,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,1,2160,5537,5.359624314001499,4,0,outside_prefix,False,"{""frame"":27,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,1,8007,5447,5.4967379619326,4,0,outside_prefix,False,"{""frame"":27,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,2,-237,0,3.979364539897498,4,0,below_threshold_or_nonfinite,False,"{""frame"":27,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,27,2,-234,6545,4.121584038513989,4,0,outside_prefix,False,"{""frame"":27,""witness"":2,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,28,0,-236,5083,6.735759047967579,4,0,outside_prefix,False,"{""frame"":28,""witness"":0,""root"":-236,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,28,0,-234,6657,4.272366984282439,4,0,outside_prefix,False,"{""frame"":28,""witness"":0,""root"":-234,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,28,1,2160,5490,5.8773882049904325,4,0,outside_prefix,False,"{""frame"":28,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,28,1,8007,5418,6.0413916797263125,4,0,outside_prefix,False,"{""frame"":28,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,48,28,2,-237,6760,4.124612586924539,4,0,outside_prefix,False,"{""frame"":28,""witness"":2,""root"":-237,""stage"":""outside_prefix""}"
